ID,TL_mm,weight,sex,area,capt_date,age,cohort,year,inc_um,rad_um,core,OH,d18O,sims_dist,"Sr[, 2]"
BH-93071,854,,f,Barthe,2022-04-12,8,2014,3,282.7,969.2,126,0.0275,-8.3490769,887.426053257397,0.0020628841607565
BH-93071,854,,f,Barthe,2022-04-12,8,2014,3,282.7,969.2,126,0.0264,-7.0589636,922.781122477048,0.0023868085106383
BH-93071,854,,f,Barthe,2022-04-12,8,2014,3,282.7,969.2,126,0.0284,-7.3499666,958.846181616217,0.00243054373522459
BH-93071,854,,f,Barthe,2022-04-12,8,2014,4,112.3,1081.5,126,0.027,-8.3199766,994.201186883218,0.00231588652482269
BH-93071,854,,f,Barthe,2022-04-12,8,2014,4,112.3,1081.5,126,0.0274,-8.1259746,1029.55621507521,0.00219286052009456
BH-93071,854,,f,Barthe,2022-04-12,8,2014,4,112.3,1081.5,126,0.0287,-5.9434521,1064.91126390888,0.00205510638297872
BH-93071,854,,f,Barthe,2022-04-12,8,2014,5,135.5,1217,126,0.0294,-7.5730689,1099.56218559934,0.0021731914893617
BH-93071,854,,f,Barthe,2022-04-12,8,2014,5,135.5,1217,126,0.0283,-8.5721792,1134.92422654554,0.00201940898345154
BH-93071,854,,f,Barthe,2022-04-12,8,2014,5,135.5,1217,126,0.0264,-8.3005764,1169.57599154565,0.0019654609929078
BH-93071,854,,f,Barthe,2022-04-12,8,2014,5,135.5,1217,126,0.0287,-4.7115394,1204.22796845116,0.00239723404255319
BH-93071,854,,f,Barthe,2022-04-12,8,2014,6,151,1368,126,0.029,-7.0298633,1238.88013948081,0.00269307328605201
BH-93071,854,,f,Barthe,2022-04-12,8,2014,6,151,1368,126,0.0281,-7.7864711,1274.24487442563,0.00227085106382979
BH-93071,854,,f,Barthe,2022-04-12,8,2014,6,151,1368,126,0.0272,-6.6515594,1308.8976277769,0.00231312056737589
BH-93071,854,,f,Barthe,2022-04-12,8,2014,6,151,1368,126,0.0283,-4.9831422,1343.55052007731,0.00284832151300236
BH-93071,854,,f,Barthe,2022-04-12,8,2014,7,188.9,1556.9,126,0.0261,-5.8464511,1378.20354084584,0.00311534278959811
BH-93071,854,,f,Barthe,2022-04-12,8,2014,7,188.9,1556.9,126,0.0279,-7.7573708,1412.85668062971,0.00275905437352246
BH-93071,854,,f,Barthe,2022-04-12,8,2014,7,188.9,1556.9,126,0.0267,-8.7564811,1448.22373962037,0.00264652482269503
BH-93071,854,,f,Barthe,2022-04-12,8,2014,7,188.9,1556.9,126,0.0275,-7.91257239999999,1482.87727071393,0.00246208037825059
BH-93071,854,,f,Barthe,2022-04-12,8,2014,7,188.9,1556.9,126,0.0253,-5.836751,1517.53088930671,0.00266751773049645
BH-93071,854,,f,Barthe,2022-04-12,8,2014,7,188.9,1556.9,126,0.0246,-4.9443418,1552.18458953824,0.00283085106382979
BH-93071,854,,f,Barthe,2022-04-12,8,2014,8,121.5,1673.4,126,0.0244,-8.7758813,1587.5531487166,0.00278163120567376
BH-93071,854,,f,Barthe,2022-04-12,8,2014,8,121.5,1673.4,126,0.0238,-8.6303798,1622.20713843825,0.00248264775413711
BH-93071,854,,f,Barthe,2022-04-12,8,2014,8,121.5,1673.4,126,0.0248,-8.48487829999999,1656.86118911634,0.00221111111111111
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0339,-9.2705864,0,0.00115222222222222
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0322,-9.9689936,36.4005494464026,0.00118512544802867
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0362,-10.5606997,72.4499827467198,0.0010843082437276
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0329,-9.0765844,108.503456166152,0.0012341146953405
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0327,-9.522789,144.557946858691,0.00125136200716846
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0305,-8.1356747,180.612845611822,0.00133118279569892
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0357,-9.4354881,217.006912332303,0.00142508960573477
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.033,-8.3490769,253.061257406186,0.00159154121863799
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0341,-8.3199766,289.115893717381,0.00190437275985663
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0328,-7.6506697,325.170724389512,0.0023915770609319
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0352,-9.3093868,361.225691223645,0.00247035842293907
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0313,-7.9222725,397.61916452807,0.00229551971326165
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0333,-7.1559646,433.673840576072,0.00225440860215054
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0324,-6.2344551,469.728645070747,0.00242792114695341
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0329,-6.1956547,505.783550543115,0.00249311827956989
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0325,-5.1286437,541.838536835467,0.00310397849462366
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0323,-5.3129456,577.893588820641,0.0022821146953405
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,1,626.8,626.8,93.9,0.0318,-4.7212395,614.286578072482,0.00235634408602151
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,2,215.7,882.5,93.9,0.0331,-7.7573708,650.341448779024,0.002224229390681
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,2,215.7,882.5,93.9,0.032,-6.8940619,686.396386936878,0.00271695340501792
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,2,215.7,882.5,93.9,0.0306,-7.0492635,722.45138244729,0.00297100358422939
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,2,215.7,882.5,93.9,0.0307,-6.7291602,758.506427131636,0.00310781362007169
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,2,215.7,882.5,93.9,0.0312,-4.672739,794.899364699708,0.00328666666666667
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,2,215.7,882.5,93.9,0.0275,-4.4496367,830.954270703268,0.0030073476702509
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,2,215.7,882.5,93.9,0.0277,-4.8085404,867.009227171199,0.00350311827956989
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,3,246.8,1269.3,93.9,0.0278,-5.8173508,903.064228059112,0.0038621146953405
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,3,246.8,1269.3,93.9,0.029,-6.3120559,939.119268250844,0.003265770609319
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,3,246.8,1269.3,93.9,0.0277,-6.5545584,975.512173168536,0.00344709677419355
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,3,246.8,1269.3,93.9,0.0271,-5.9046517,1011.56710108623,0.00292215053763441
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,3,246.8,1269.3,93.9,0.0283,-5.0995434,1047.62206925971,0.00272096774193548
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,3,246.8,1269.3,93.9,0.0273,-4.9055414,1083.67707367093,0.00295304659498208
BH-93097,636,1756,m,Barthe,2022-04-14,3,2019,3,246.8,1269.3,93.9,0.0293,-8.5624791,1119.73211081937,0.00302666666666667
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0263,-9.7652915,0,0.00124666666666667
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0255,-9.7458913,34.4383507154451,0.00118892810457516
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0249,-9.36758739999999,68.8767014308903,0.00105444008714597
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0263,-9.4742885,103.315052146335,0.0011118954248366
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0276,-10.5315994,137.753402861781,0.000971239651416122
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0278,-10.0368943,172.191753577226,0.000986287581699347
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0302,-10.3278973,206.630104292671,0.000962777777777778
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.029,-9.7070909,241.068455008116,0.00119646187363834
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0288,-9.4645884,275.506805723561,0.00125296296296296
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0264,-9.03778399999999,309.945156439006,0.00122529411764706
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0265,-7.7864711,344.383507154451,0.00139690631808279
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0267,-7.0395634,378.821857869896,0.00161228758169935
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0266,-6.6709596,413.260208585342,0.0017243137254902
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,1,458.8,458.8,122.1,0.0266,-6.7291602,447.698559300787,0.00168949891067538
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,2,275.9,734.7,122.1,0.0256,-7.3693668,482.136910016232,0.00195507625272331
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,2,275.9,734.7,122.1,0.0285,-8.4460779,516.575260731677,0.00191895424836601
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,2,275.9,734.7,122.1,0.0268,-8.4072775,551.013611447122,0.00178816993464052
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,2,275.9,734.7,122.1,0.0265,-7.5245684,585.451962162567,0.00209111111111111
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,2,275.9,734.7,122.1,0.0251,-7.1753648,619.890312878012,0.00237823529411765
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,2,275.9,734.7,122.1,0.0241,-7.2820659,654.328663593457,0.00233348583877996
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,2,275.9,734.7,122.1,0.0256,-6.3605564,689.667311100069,0.00243636165577342
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,2,275.9,734.7,122.1,0.0257,-6.4672575,725.006206869983,0.00216013071895425
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,3,214.9,949.6,122.1,0.0253,-7.4663678,760.345316287277,0.00221211328976035
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,3,214.9,949.6,122.1,0.0251,-7.5633688,795.684610885494,0.0024661220043573
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,3,214.9,949.6,122.1,0.0251,-7.2723658,831.024067040179,0.00271052287581699
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,3,214.9,949.6,122.1,0.0243,-6.6030589,866.363664981398,0.00265782135076253
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,3,214.9,949.6,122.1,0.0249,-6.6224591,901.703388038439,0.00246322440087146
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,3,214.9,949.6,122.1,0.0256,-6.1762545,937.043222055418,0.00231065359477124
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,4,179.1,1128.7,122.1,0.0238,-8.6982805,972.383154934309,0.00222324618736383
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,4,179.1,1128.7,122.1,0.0248,-7.1462645,1007.72317627412,0.00228411764705882
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,4,179.1,1128.7,122.1,0.0256,-6.9716627,1043.06327708342,0.00234477124183006
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,4,179.1,1128.7,122.1,0.0255,-6.0404531,1078.40344954938,0.00276307189542484
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,4,179.1,1128.7,122.1,0.0267,-4.5854381,1113.74368685079,0.00268272331154684
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,5,141.3,1270,122.1,0.0247,-6.7291602,1149.08398300559,0.0024278431372549
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,5,141.3,1270,122.1,0.0262,-8.0968743,1184.42433274566,0.00231037037037037
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,5,141.3,1270,122.1,0.0251,-8.4751782,1219.7647314134,0.00212840958605665
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,5,141.3,1270,122.1,0.0259,-6.9716627,1255.1051748758,0.00195516339869281
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,6,139.4,1409.4,122.1,0.0254,-7.2529656,1290.44565945258,0.00208254901960784
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,6,139.4,1409.4,122.1,0.0232,-7.5439686,1325.78618185588,0.00201616557734205
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,6,139.4,1409.4,122.1,0.0211,-7.4760679,1361.12673913931,0.00225581699346405
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,6,139.4,1409.4,122.1,0.0243,-5.6233488,1396.4673286547,0.00265923747276688
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,7,131.7,1541.1,122.1,0.025,-6.612759,1431.80794801538,0.00260331154684096
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,7,131.7,1541.1,122.1,0.0229,-8.1841752,1467.14859506459,0.00230535947712418
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,7,131.7,1541.1,122.1,0.0224,-6.70976,1502.48926784853,0.0025320697167756
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,7,131.7,1541.1,122.1,0.0246,-5.157744,1537.82996459297,0.00270653594771242
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,8,145.5,1686.6,122.1,0.0254,-7.7961712,1573.60001270971,0.00270307189542484
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,8,145.5,1686.6,122.1,0.0227,-8.5624791,1609.37037377976,0.00253333333333333
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,8,145.5,1686.6,122.1,0.0231,-8.3005764,1645.14102738945,0.00271949891067538
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,8,145.5,1686.6,122.1,0.0256,-5.5360479,1680.9119548626,0.0028116339869281
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,9,135.5,1812.1,122.1,0.0243,-8.9213828,1716.68313907954,0.00263078431372549
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,9,135.5,1812.1,122.1,0.0215,-9.1638853,1752.45456431829,0.00220692810457516
BH-93109,732,2256,m,Barthe,2022-04-12,9,2013,9,135.5,1812.1,122.1,0.0268,-7.1365644,1788.22621611473,0.00204
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0285,-7.9998733,0,0.0012
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0316,-8.261776,34.6698716467194,0.00128882882882883
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0332,-8.6982805,69.8927750200262,0.00124558558558559
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0318,-8.8728823,104.560986988456,0.00111651651651652
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0363,-12.2291169,139.785550040052,0.00112954954954955
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0363,-11.2300066,175.011428198275,0.00114834234234234
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.035,-10.1144951,209.678325060079,0.00101715015015015
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0334,-9.1735854,244.904062849108,0.000942051051051051
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0373,-8.9601832,280.130326812361,0.000949015015015015
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0342,-8.8243818,314.796759830847,0.000974156156156156
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0321,-8.9795834,350.02285639655,0.000937261261261261
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0322,-8.9310829,385.249269953883,0.00110362462462462
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0314,-8.7564811,419.915467683676,0.00151219219219219
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0292,-8.1841752,455.141736165779,0.00160378378378378
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0308,-7.1656647,490.368228987156,0.00162042042042042
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0315,-6.8940619,525.034284594825,0.00164036036036036
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0314,-6.6224591,560.260653624721,0.00197474474474475
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,1,600.7,600.7,118.1,0.0317,-5.6815494,595.487195496259,0.00241138138138138
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,2,323.8,924.5,118.1,0.0297,-6.4478573,630.713881248859,0.00227129129129129
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,2,323.8,924.5,118.1,0.0311,-7.3014661,664.551728611099,0.00165963963963964
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,2,323.8,924.5,118.1,0.0315,-8.1938753,698.951357391915,0.00174666666666667
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,2,323.8,924.5,118.1,0.029,-8.4266777,732.789192060036,0.00171936936936937
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,2,323.8,924.5,118.1,0.0304,-8.5139786,767.189676677157,0.00157885885885886
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,2,323.8,924.5,118.1,0.0315,-7.5148683,801.590918112225,0.00182207207207207
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,2,323.8,924.5,118.1,0.0305,-7.7864711,835.428632499509,0.00183558558558559
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,2,323.8,924.5,118.1,0.0291,-6.1665544,869.830443247418,0.00196387387387387
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,2,323.8,924.5,118.1,0.028,-5.4099466,904.232824000545,0.00229957957957958
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,3,229.9,1154.4,118.1,0.0303,-5.9046517,938.070359834485,0.00254033033033033
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,3,229.9,1154.4,118.1,0.029,-6.7582605,972.473135875742,0.00230072072072072
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,3,229.9,1154.4,118.1,0.0299,-7.7088703,1006.87635785135,0.00225141141141141
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,3,229.9,1154.4,118.1,0.0264,-8.8340819,1040.71369742115,0.00224276276276276
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,3,229.9,1154.4,118.1,0.0277,-8.6109796,1075.11720291325,0.00236456456456457
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,3,229.9,1154.4,118.1,0.029,-6.54485829999999,1109.52106784865,0.00250282282282282
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,3,229.9,1154.4,118.1,0.0305,-5.5360479,1143.3582115855,0.0029712012012012
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,4,154.7,1309.1,118.1,0.0274,-8.2326757,1177.76228501341,0.00300222222222222
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,4,154.7,1309.1,118.1,0.0258,-8.5430789,1212.16665520876,0.00242747747747748
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,4,154.7,1309.1,118.1,0.0248,-9.8234921,1246.00361155175,0.00222408408408408
BH-93114,618,1740,m,Barthe,2022-04-14,4,2018,4,154.7,1309.1,118.1,0.0269,-7.3014661,1280.40813805599,0.00228222222222222
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0262,-8.8825824,0,0.00196333333333333
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.027,-9.5712895,36.0138862107382,0.00238674603174603
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0272,-9.7361912,72.0277724214764,0.00195119047619048
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0272,-9.0474841,108.041658632215,0.0015222619047619
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0271,-9.6682905,144.055544842953,0.00130619047619048
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0271,-9.9495934,180.069431053691,0.0014759126984127
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0273,-10.5024991,216.083317264429,0.00154539682539683
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0271,-8.7661812,252.097203475168,0.00151916666666667
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0269,-8.9019826,288.111089685906,0.00116412698412698
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0273,-9.5712895,324.124975896644,0.00139833333333333
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0281,-8.0871742,360.138862107382,0.00198642857142857
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0274,-8.3005764,396.15274831812,0.00272916666666667
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0273,-6.6806597,432.166634528859,0.00313603174603175
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.027,-5.3905464,468.180520739597,0.00327238095238095
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0271,-5.3420459,504.194406950335,0.00289277777777778
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0272,-5.2838453,540.208293161073,0.0023740873015873
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0271,-5.3905464,576.222179371811,0.00227920634920635
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0272,-5.1674441,612.23606558255,0.00271289682539682
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0275,-4.4108363,647.250337968239,0.00266380952380952
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0271,-4.478737,682.26461142287,0.00280484126984127
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,1,728.1,728.1,195.9,0.0272,-4.090733,717.2788857899,0.00369825396825397
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,2,320.9,1014,195.9,0.0274,-6.6418593,752.29316094193,0.00293777777777778
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,2,320.9,1014,195.9,0.0275,-6.9619626,787.307436774225,0.00312619047619048
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,2,320.9,1014,195.9,0.0272,-6.8455614,822.321713199889,0.00375384920634921
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,2,320.9,1014,195.9,0.0273,-6.3702565,857.33599014622,0.00325349206349206
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,2,320.9,1014,195.9,0.0265,-5.4972475,892.350267551929,0.00254547619047619
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,2,320.9,1014,195.9,0.0275,-5.9143518,927.337047680076,0.00294611111111111
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,2,320.9,1014,195.9,0.0259,-4.7018393,962.324789247373,0.00338896825396825
BH-93116,563,1030,f,Barthe,2022-04-14,2,2020,2,320.9,1014,195.9,0.0262,-3.9258313,997.313391066219,0.00315333333333333
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.029,-8.8243818,0,0.00124
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.0296,-8.5430789,35.8468966578698,0.00132947589098532
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.039,,70.8307842678591,0.00205729559748428
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.0428,,105.815877825589,0.00226536687631027
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.0344,-8.7661812,141.661568535718,0.00194798742138365
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.0377,-10.2696967,176.646539734012,0.00179955974842767
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.0352,-8.9213828,211.631755651178,0.00167071278825996
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.0344,-9.6391902,247.477271683684,0.00130383647798742
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.0342,-9.93989329999999,282.462386876554,0.0012898322851153
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.0303,-8.940783,317.447633476767,0.00143207547169811
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.0323,-9.2996867,353.293079468025,0.00172150943396226
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.0305,-7.7476707,388.278250742943,0.00189211740041929
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,1,434.4,434.4,157,0.0295,-7.5536687,423.263511302356,0.0017737106918239
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,2,318.9,753.3,157,0.0297,-8.3199766,459.108919538708,0.00145503144654088
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,2,318.9,753.3,157,0.0308,-9.3093868,494.094120588375,0.0013625786163522
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,2,318.9,753.3,157,0.0291,-9.4645884,529.939619202037,0.00126362683438155
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,2,318.9,753.3,157,0.0271,-9.36758739999999,564.924773753108,0.00119247379454927
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,2,318.9,753.3,157,0.0271,-9.36758739999999,600.420685852844,0.00136559748427673
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,2,318.9,753.3,157,0.03,-7.776771,636.777041043409,0.00140375262054507
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,2,318.9,753.3,157,0.0322,-7.5536687,672.275241251677,0.00155574423480084
BH-93132,862,4632,f,Barthe,2022-04-14,9,2013,2,318.9,753.3,157,0.0301,-7.6603698,707.774681660767,0.00181501048218029
