area,date,cohort,month,d18O,d18O_cor
freshwater,2020-04-01,2014,4,-7.14276168611111,-6.67795849945672
freshwater,2020-04-01,2010,4,-7.14276168611111,-6.67795849945672
freshwater,2020-04-01,2019,4,-7.14276168611111,-6.67795849945672
freshwater,2020-04-01,2012,4,-7.14276168611111,-6.67795849945672
freshwater,2020-05-01,2013,5,-7.08431613409091,-6.62079134436623
freshwater,2020-05-01,2017,5,-7.08431613409091,-6.62079134436623
freshwater,2020-05-01,2018,5,-7.08431613409091,-6.62079134436623
freshwater,2020-05-01,2015,5,-7.08431613409091,-6.62079134436623
freshwater,2020-05-01,2016,5,-7.08431613409091,-6.62079134436623
freshwater,2020-05-01,2014,5,-7.08431613409091,-6.62079134436623
freshwater,2020-05-01,2010,5,-7.08431613409091,-6.62079134436623
freshwater,2020-05-01,2019,5,-7.08431613409091,-6.62079134436623
freshwater,2020-05-01,2012,5,-7.08431613409091,-6.62079134436623
freshwater,2020-06-01,2013,6,-6.81337470454545,-6.35108292487724
freshwater,2020-06-01,2017,6,-6.81337470454545,-6.35108292487724
freshwater,2020-06-01,2018,6,-6.81337470454545,-6.35108292487724
freshwater,2020-06-01,2015,6,-6.81337470454545,-6.35108292487724
freshwater,2020-06-01,2016,6,-6.81337470454545,-6.35108292487724
freshwater,2020-06-01,2014,6,-6.81337470454545,-6.35108292487724
freshwater,2020-06-01,2010,6,-6.81337470454545,-6.35108292487724
freshwater,2020-06-01,2019,6,-6.81337470454545,-6.35108292487724
freshwater,2020-06-01,2012,6,-6.81337470454545,-6.35108292487724
freshwater,2020-07-01,2013,7,-6.74966268409091,-6.29078626663432
freshwater,2020-07-01,2017,7,-6.74966268409091,-6.29078626663432
freshwater,2020-07-01,2018,7,-6.74966268409091,-6.29078626663432
freshwater,2020-07-01,2015,7,-6.74966268409091,-6.29078626663432
freshwater,2020-07-01,2016,7,-6.74966268409091,-6.29078626663432
freshwater,2020-07-01,2014,7,-6.74966268409091,-6.29078626663432
freshwater,2020-07-01,2010,7,-6.74966268409091,-6.29078626663432
freshwater,2020-07-01,2019,7,-6.74966268409091,-6.29078626663432
freshwater,2020-07-01,2012,7,-6.74966268409091,-6.29078626663432
freshwater,2020-08-01,2013,8,-6.50091390757576,-6.04680689404925
freshwater,2020-08-01,2017,8,-6.50091390757576,-6.04680689404925
freshwater,2020-08-01,2018,8,-6.50091390757576,-6.04680689404925
freshwater,2020-08-01,2015,8,-6.50091390757576,-6.04680689404925
freshwater,2020-08-01,2016,8,-6.50091390757576,-6.04680689404925
freshwater,2020-08-01,2014,8,-6.50091390757576,-6.04680689404925
freshwater,2020-08-01,2010,8,-6.50091390757576,-6.04680689404925
freshwater,2020-08-01,2019,8,-6.50091390757576,-6.04680689404925
freshwater,2020-08-01,2012,8,-6.50091390757576,-6.04680689404925
freshwater,2020-09-01,2013,9,-6.18299068055556,-5.72908790795865
freshwater,2020-09-01,2017,9,-6.18299068055556,-5.72908790795865
freshwater,2020-09-01,2018,9,-6.18299068055556,-5.72908790795865
freshwater,2020-09-01,2015,9,-6.18299068055556,-5.72908790795865
freshwater,2020-09-01,2016,9,-6.18299068055556,-5.72908790795865
freshwater,2020-09-01,2014,9,-6.18299068055556,-5.72908790795865
freshwater,2020-09-01,2010,9,-6.18299068055556,-5.72908790795865
freshwater,2020-09-01,2019,9,-6.18299068055556,-5.72908790795865
freshwater,2020-09-01,2012,9,-6.18299068055556,-5.72908790795865
freshwater,2020-10-01,2013,10,-5.68387644419192,-5.23026490403166
freshwater,2020-10-01,2017,10,-5.68387644419192,-5.23026490403166
freshwater,2020-10-01,2018,10,-5.68387644419192,-5.23026490403166
freshwater,2020-10-01,2015,10,-5.68387644419192,-5.23026490403166
freshwater,2020-10-01,2016,10,-5.68387644419192,-5.23026490403166
freshwater,2020-10-01,2014,10,-5.68387644419192,-5.23026490403166
freshwater,2020-10-01,2010,10,-5.68387644419192,-5.23026490403166
freshwater,2020-10-01,2019,10,-5.68387644419192,-5.23026490403166
freshwater,2020-10-01,2012,10,-5.68387644419192,-5.23026490403166
freshwater,2020-11-01,2013,11,-5.25239346060606,-4.79952323937546
freshwater,2020-11-01,2017,11,-5.25239346060606,-4.79952323937546
freshwater,2020-11-01,2018,11,-5.25239346060606,-4.79952323937546
freshwater,2020-11-01,2015,11,-5.25239346060606,-4.79952323937546
freshwater,2020-11-01,2016,11,-5.25239346060606,-4.79952323937546
freshwater,2020-11-01,2014,11,-5.25239346060606,-4.79952323937546
freshwater,2020-11-01,2010,11,-5.25239346060606,-4.79952323937546
freshwater,2020-11-01,2019,11,-5.25239346060606,-4.79952323937546
freshwater,2020-11-01,2012,11,-5.25239346060606,-4.79952323937546
freshwater,2020-12-01,2013,12,-4.71315608333333,-4.27152289547011
freshwater,2020-12-01,2017,12,-4.71315608333333,-4.27152289547011
freshwater,2020-12-01,2018,12,-4.71315608333333,-4.27152289547011
freshwater,2020-12-01,2015,12,-4.71315608333333,-4.27152289547011
freshwater,2020-12-01,2016,12,-4.71315608333333,-4.27152289547011
freshwater,2020-12-01,2014,12,-4.71315608333333,-4.27152289547011
freshwater,2020-12-01,2010,12,-4.71315608333333,-4.27152289547011
freshwater,2020-12-01,2019,12,-4.71315608333333,-4.27152289547011
freshwater,2020-12-01,2012,12,-4.71315608333333,-4.27152289547011
freshwater,2021-01-01,2013,1,-6.7755314097561,-6.32751647696572
freshwater,2021-01-01,2017,1,-6.7755314097561,-6.32751647696572
freshwater,2021-01-01,2018,1,-6.7755314097561,-6.32751647696572
freshwater,2021-01-01,2015,1,-6.7755314097561,-6.32751647696572
freshwater,2021-01-01,2016,1,-6.7755314097561,-6.32751647696572
freshwater,2021-01-01,2020,1,-6.7755314097561,-6.32751647696572
freshwater,2021-01-01,2019,1,-6.7755314097561,-6.32751647696572
freshwater,2021-01-01,2012,1,-6.7755314097561,-6.32751647696572
freshwater,2021-01-01,2014,1,-6.7755314097561,-6.32751647696572
freshwater,2021-02-01,2013,2,-6.93978787028825,-6.49265632103077
freshwater,2021-02-01,2017,2,-6.93978787028825,-6.49265632103077
freshwater,2021-02-01,2018,2,-6.93978787028825,-6.49265632103077
freshwater,2021-02-01,2015,2,-6.93978787028825,-6.49265632103077
freshwater,2021-02-01,2016,2,-6.93978787028825,-6.49265632103077
freshwater,2021-02-01,2020,2,-6.93978787028825,-6.49265632103077
freshwater,2021-02-01,2019,2,-6.93978787028825,-6.49265632103077
freshwater,2021-02-01,2012,2,-6.93978787028825,-6.49265632103077
freshwater,2021-02-01,2014,2,-6.93978787028825,-6.49265632103077
freshwater,2021-03-01,2013,3,-7.082063172949,-6.6345596727303
freshwater,2021-03-01,2017,3,-7.082063172949,-6.6345596727303
freshwater,2021-03-01,2018,3,-7.082063172949,-6.6345596727303
freshwater,2021-03-01,2015,3,-7.082063172949,-6.6345596727303
freshwater,2021-03-01,2016,3,-7.082063172949,-6.6345596727303
freshwater,2021-03-01,2020,3,-7.082063172949,-6.6345596727303
freshwater,2021-03-01,2019,3,-7.082063172949,-6.6345596727303
freshwater,2021-03-01,2012,3,-7.082063172949,-6.6345596727303
freshwater,2021-03-01,2014,3,-7.082063172949,-6.6345596727303
freshwater,2021-04-01,2013,4,-7.17289138203991,-6.72948930536681
freshwater,2021-04-01,2017,4,-7.17289138203991,-6.72948930536681
freshwater,2021-04-01,2018,4,-7.17289138203991,-6.72948930536681
freshwater,2021-04-01,2015,4,-7.17289138203991,-6.72948930536681
freshwater,2021-04-01,2016,4,-7.17289138203991,-6.72948930536681
freshwater,2021-04-01,2020,4,-7.17289138203991,-6.72948930536681
freshwater,2021-04-01,2019,4,-7.17289138203991,-6.72948930536681
freshwater,2021-04-01,2012,4,-7.17289138203991,-6.72948930536681
freshwater,2021-04-01,2014,4,-7.17289138203991,-6.72948930536681
freshwater,2021-05-01,2013,5,-7.10008686208426,-6.66253305007821
freshwater,2021-05-01,2017,5,-7.10008686208426,-6.66253305007821
freshwater,2021-05-01,2018,5,-7.10008686208426,-6.66253305007821
freshwater,2021-05-01,2015,5,-7.10008686208426,-6.66253305007821
freshwater,2021-05-01,2016,5,-7.10008686208426,-6.66253305007821
freshwater,2021-05-01,2020,5,-7.10008686208426,-6.66253305007821
freshwater,2021-05-01,2019,5,-7.10008686208426,-6.66253305007821
freshwater,2021-05-01,2012,5,-7.10008686208426,-6.66253305007821
freshwater,2021-05-01,2014,5,-7.10008686208426,-6.66253305007821
freshwater,2021-06-01,2013,6,-6.89126586230599,-6.45533269377383
freshwater,2021-06-01,2017,6,-6.89126586230599,-6.45533269377383
freshwater,2021-06-01,2018,6,-6.89126586230599,-6.45533269377383
freshwater,2021-06-01,2015,6,-6.89126586230599,-6.45533269377383
freshwater,2021-06-01,2016,6,-6.89126586230599,-6.45533269377383
freshwater,2021-06-01,2020,6,-6.89126586230599,-6.45533269377383
freshwater,2021-06-01,2019,6,-6.89126586230599,-6.45533269377383
freshwater,2021-06-01,2012,6,-6.89126586230599,-6.45533269377383
freshwater,2021-06-01,2014,6,-6.89126586230599,-6.45533269377383
freshwater,2021-07-01,2013,7,-6.79843741086475,-6.36215221731572
freshwater,2021-07-01,2017,7,-6.79843741086475,-6.36215221731572
freshwater,2021-07-01,2018,7,-6.79843741086475,-6.36215221731572
freshwater,2021-07-01,2015,7,-6.79843741086475,-6.36215221731572
freshwater,2021-07-01,2016,7,-6.79843741086475,-6.36215221731572
freshwater,2021-07-01,2020,7,-6.79843741086475,-6.36215221731572
freshwater,2021-07-01,2019,7,-6.79843741086475,-6.36215221731572
freshwater,2021-07-01,2012,7,-6.79843741086475,-6.36215221731572
freshwater,2021-07-01,2014,7,-6.79843741086475,-6.36215221731572
freshwater,2021-08-01,2013,8,-6.5298887443459,-6.09860828381972
freshwater,2021-08-01,2017,8,-6.5298887443459,-6.09860828381972
freshwater,2021-08-01,2018,8,-6.5298887443459,-6.09860828381972
freshwater,2021-08-01,2015,8,-6.5298887443459,-6.09860828381972
freshwater,2021-08-01,2016,8,-6.5298887443459,-6.09860828381972
freshwater,2021-08-01,2020,8,-6.5298887443459,-6.09860828381972
freshwater,2021-08-01,2019,8,-6.5298887443459,-6.09860828381972
freshwater,2021-08-01,2012,8,-6.5298887443459,-6.09860828381972
freshwater,2021-08-01,2014,8,-6.5298887443459,-6.09860828381972
freshwater,2021-09-01,2013,9,-6.14261601574279,-5.71449381739627
freshwater,2021-09-01,2017,9,-6.14261601574279,-5.71449381739627
freshwater,2021-09-01,2018,9,-6.14261601574279,-5.71449381739627
freshwater,2021-09-01,2015,9,-6.14261601574279,-5.71449381739627
freshwater,2021-09-01,2016,9,-6.14261601574279,-5.71449381739627
freshwater,2021-09-01,2020,9,-6.14261601574279,-5.71449381739627
freshwater,2021-09-01,2019,9,-6.14261601574279,-5.71449381739627
freshwater,2021-09-01,2012,9,-6.14261601574279,-5.71449381739627
freshwater,2021-09-01,2014,9,-6.14261601574279,-5.71449381739627
freshwater,2021-10-01,2013,10,-5.7972193286031,-5.37093031713688
freshwater,2021-10-01,2017,10,-5.7972193286031,-5.37093031713688
freshwater,2021-10-01,2018,10,-5.7972193286031,-5.37093031713688
freshwater,2021-10-01,2015,10,-5.7972193286031,-5.37093031713688
freshwater,2021-10-01,2016,10,-5.7972193286031,-5.37093031713688
freshwater,2021-10-01,2020,10,-5.7972193286031,-5.37093031713688
freshwater,2021-10-01,2019,10,-5.7972193286031,-5.37093031713688
freshwater,2021-10-01,2012,10,-5.7972193286031,-5.37093031713688
freshwater,2021-10-01,2014,10,-5.7972193286031,-5.37093031713688
freshwater,2021-11-01,2013,11,-5.38594369179601,-4.96285611538887
freshwater,2021-11-01,2017,11,-5.38594369179601,-4.96285611538887
freshwater,2021-11-01,2018,11,-5.38594369179601,-4.96285611538887
freshwater,2021-11-01,2015,11,-5.38594369179601,-4.96285611538887
freshwater,2021-11-01,2016,11,-5.38594369179601,-4.96285611538887
freshwater,2021-11-01,2020,11,-5.38594369179601,-4.96285611538887
freshwater,2021-11-01,2019,11,-5.38594369179601,-4.96285611538887
freshwater,2021-11-01,2012,11,-5.38594369179601,-4.96285611538887
freshwater,2021-11-01,2014,11,-5.38594369179601,-4.96285611538887
freshwater,2021-12-01,2013,12,-4.9195000804878,-4.5011117059568
freshwater,2021-12-01,2017,12,-4.9195000804878,-4.5011117059568
freshwater,2021-12-01,2018,12,-4.9195000804878,-4.5011117059568
freshwater,2021-12-01,2015,12,-4.9195000804878,-4.5011117059568
freshwater,2021-12-01,2016,12,-4.9195000804878,-4.5011117059568
freshwater,2021-12-01,2020,12,-4.9195000804878,-4.5011117059568
freshwater,2021-12-01,2019,12,-4.9195000804878,-4.5011117059568
freshwater,2021-12-01,2012,12,-4.9195000804878,-4.5011117059568
freshwater,2021-12-01,2014,12,-4.9195000804878,-4.5011117059568
freshwater,2022-01-01,2013,1,-6.88579885185185,-6.47979309873884
freshwater,2022-01-01,2020,1,-6.88579885185185,-6.47979309873884
freshwater,2022-01-01,2019,1,-6.88579885185185,-6.47979309873884
freshwater,2022-01-01,2016,1,-6.88579885185185,-6.47979309873884
freshwater,2022-01-01,2018,1,-6.88579885185185,-6.47979309873884
freshwater,2022-01-01,2012,1,-6.88579885185185,-6.47979309873884
freshwater,2022-01-01,2014,1,-6.88579885185185,-6.47979309873884
freshwater,2022-02-01,2013,2,-7.09747005757576,-6.70142924463281
freshwater,2022-02-01,2020,2,-7.09747005757576,-6.70142924463281
freshwater,2022-02-01,2019,2,-7.09747005757576,-6.70142924463281
freshwater,2022-02-01,2016,2,-7.09747005757576,-6.70142924463281
freshwater,2022-02-01,2018,2,-7.09747005757576,-6.70142924463281
freshwater,2022-02-01,2012,2,-7.09747005757576,-6.70142924463281
freshwater,2022-02-01,2014,2,-7.09747005757576,-6.70142924463281
freshwater,2022-03-01,2013,3,-7.31929860707071,-6.93049952190316
freshwater,2022-03-01,2020,3,-7.31929860707071,-6.93049952190316
freshwater,2022-03-01,2019,3,-7.31929860707071,-6.93049952190316
freshwater,2022-03-01,2016,3,-7.31929860707071,-6.93049952190316
freshwater,2022-03-01,2018,3,-7.31929860707071,-6.93049952190316
freshwater,2022-03-01,2012,3,-7.31929860707071,-6.93049952190316
freshwater,2022-03-01,2014,3,-7.31929860707071,-6.93049952190316
freshwater,2022-04-01,2013,4,-7.29679568148148,-6.91075510961
freshwater,2022-04-01,2020,4,-7.29679568148148,-6.91075510961
freshwater,2022-04-01,2019,4,-7.29679568148148,-6.91075510961
freshwater,2022-04-01,2016,4,-7.29679568148148,-6.91075510961
freshwater,2022-04-01,2018,4,-7.29679568148148,-6.91075510961
freshwater,2022-04-01,2012,4,-7.29679568148148,-6.91075510961
freshwater,2022-04-01,2014,4,-7.29679568148148,-6.91075510961
freshwater,2022-05-01,2013,5,-7.19646333400673,-6.81524889965689
freshwater,2022-05-01,2020,5,-7.19646333400673,-6.81524889965689
freshwater,2022-05-01,2019,5,-7.19646333400673,-6.81524889965689
freshwater,2022-05-01,2016,5,-7.19646333400673,-6.81524889965689
freshwater,2022-05-01,2018,5,-7.19646333400673,-6.81524889965689
freshwater,2022-05-01,2012,5,-7.19646333400673,-6.81524889965689
freshwater,2022-05-01,2014,5,-7.19646333400673,-6.81524889965689
freshwater,2022-06-01,2013,6,-7.11210185824916,-6.73368123809679
freshwater,2022-06-01,2020,6,-7.11210185824916,-6.73368123809679
freshwater,2022-06-01,2019,6,-7.11210185824916,-6.73368123809679
freshwater,2022-06-01,2016,6,-7.11210185824916,-6.73368123809679
freshwater,2022-06-01,2018,6,-7.11210185824916,-6.73368123809679
freshwater,2022-06-01,2012,6,-7.11210185824916,-6.73368123809679
freshwater,2022-06-01,2014,6,-7.11210185824916,-6.73368123809679
freshwater,2022-07-01,2013,7,-7.00945063164983,-6.63376330986395
freshwater,2022-07-01,2020,7,-7.00945063164983,-6.63376330986395
freshwater,2022-07-01,2019,7,-7.00945063164983,-6.63376330986395
freshwater,2022-07-01,2016,7,-7.00945063164983,-6.63376330986395
freshwater,2022-07-01,2018,7,-7.00945063164983,-6.63376330986395
freshwater,2022-07-01,2012,7,-7.00945063164983,-6.63376330986395
freshwater,2022-07-01,2014,7,-7.00945063164983,-6.63376330986395
freshwater,2022-08-01,2013,8,-6.94981297979798,-6.5743172914769
freshwater,2022-08-01,2020,8,-6.94981297979798,-6.5743172914769
freshwater,2022-08-01,2019,8,-6.94981297979798,-6.5743172914769
freshwater,2022-08-01,2016,8,-6.94981297979798,-6.5743172914769
freshwater,2022-08-01,2018,8,-6.94981297979798,-6.5743172914769
freshwater,2022-08-01,2012,8,-6.94981297979798,-6.5743172914769
freshwater,2022-08-01,2014,8,-6.94981297979798,-6.5743172914769
freshwater,2022-09-01,2013,9,-6.78102470774411,-6.40509027964834
freshwater,2022-09-01,2020,9,-6.78102470774411,-6.40509027964834
freshwater,2022-09-01,2019,9,-6.78102470774411,-6.40509027964834
freshwater,2022-09-01,2016,9,-6.78102470774411,-6.40509027964834
freshwater,2022-09-01,2018,9,-6.78102470774411,-6.40509027964834
freshwater,2022-09-01,2012,9,-6.78102470774411,-6.40509027964834
freshwater,2022-09-01,2014,9,-6.78102470774411,-6.40509027964834
freshwater,2022-10-01,2013,10,-6.45291964175084,-6.07608756216202
freshwater,2022-10-01,2020,10,-6.45291964175084,-6.07608756216202
freshwater,2022-10-01,2019,10,-6.45291964175084,-6.07608756216202
freshwater,2022-10-01,2016,10,-6.45291964175084,-6.07608756216202
freshwater,2022-10-01,2018,10,-6.45291964175084,-6.07608756216202
freshwater,2022-10-01,2012,10,-6.45291964175084,-6.07608756216202
freshwater,2022-10-01,2014,10,-6.45291964175084,-6.07608756216202
freshwater,2022-11-01,2013,11,-6.23628407508417,-5.85250780388899
freshwater,2022-11-01,2020,11,-6.23628407508417,-5.85250780388899
freshwater,2022-11-01,2019,11,-6.23628407508417,-5.85250780388899
freshwater,2022-11-01,2016,11,-6.23628407508417,-5.85250780388899
freshwater,2022-11-01,2018,11,-6.23628407508417,-5.85250780388899
freshwater,2022-11-01,2012,11,-6.23628407508417,-5.85250780388899
freshwater,2022-11-01,2014,11,-6.23628407508417,-5.85250780388899
freshwater,2022-12-01,2013,12,-5.94309283703704,-5.56005284178559
freshwater,2022-12-01,2020,12,-5.94309283703704,-5.56005284178559
freshwater,2022-12-01,2019,12,-5.94309283703704,-5.56005284178559
freshwater,2022-12-01,2016,12,-5.94309283703704,-5.56005284178559
freshwater,2022-12-01,2018,12,-5.94309283703704,-5.56005284178559
freshwater,2022-12-01,2012,12,-5.94309283703704,-5.56005284178559
freshwater,2022-12-01,2014,12,-5.94309283703704,-5.56005284178559
