area,date,cohort,month,d18O,d18O_cor,d18O_W
Lagoon,2017-12-01,2015,12,-4.631513575,-4.89745188887926,-7.06127946127946
Lagoon,2017-12-01,2013,12,-4.631513575,-4.89745188887926,-7.06127946127946
Lagoon,2017-12-01,2012,12,-4.631513575,-4.89745188887926,-7.06127946127946
Lagoon,2018-01-01,2016,1,-6.19759472,-6.30412612152662,-5.91221532091097
Lagoon,2018-01-01,2015,1,-6.19759472,-6.30412612152662,-5.91221532091097
Lagoon,2018-01-01,2013,1,-6.19759472,-6.30412612152662,-5.91221532091097
Lagoon,2018-01-01,2012,1,-6.19759472,-6.30412612152662,-5.91221532091097
Lagoon,2018-01-01,2017,1,-6.19759472,-6.30412612152662,-5.91221532091097
Lagoon,2018-02-01,2016,2,-6.49335958727273,-6.61255007897263,-6.36314699792961
Lagoon,2018-02-01,2015,2,-6.49335958727273,-6.61255007897263,-6.36314699792961
Lagoon,2018-02-01,2013,2,-6.49335958727273,-6.61255007897263,-6.36314699792961
Lagoon,2018-02-01,2012,2,-6.49335958727273,-6.61255007897263,-6.36314699792961
Lagoon,2018-02-01,2017,2,-6.49335958727273,-6.61255007897263,-6.36314699792961
Lagoon,2018-03-01,2016,3,-6.61857906,-6.70853041422003,-6.05
Lagoon,2018-03-01,2015,3,-6.61857906,-6.70853041422003,-6.05
Lagoon,2018-03-01,2013,3,-6.61857906,-6.70853041422003,-6.05
Lagoon,2018-03-01,2012,3,-6.61857906,-6.70853041422003,-6.05
Lagoon,2018-03-01,2017,3,-6.61857906,-6.70853041422003,-6.05
Lagoon,2018-04-01,2016,4,-6.60799713272727,-6.68884226405401,-5.93333333333333
Lagoon,2018-04-01,2015,4,-6.60799713272727,-6.68884226405401,-5.93333333333333
Lagoon,2018-04-01,2013,4,-6.60799713272727,-6.68884226405401,-5.93333333333333
Lagoon,2018-04-01,2012,4,-6.60799713272727,-6.68884226405401,-5.93333333333333
Lagoon,2018-04-01,2017,4,-6.60799713272727,-6.68884226405401,-5.93333333333333
Lagoon,2018-05-01,2016,5,-7.01751771818182,-7.01130159724226,-5.81666666666667
Lagoon,2018-05-01,2015,5,-7.01751771818182,-7.01130159724226,-5.81666666666667
Lagoon,2018-05-01,2013,5,-7.01751771818182,-7.01130159724226,-5.81666666666667
Lagoon,2018-05-01,2012,5,-7.01751771818182,-7.01130159724226,-5.81666666666667
Lagoon,2018-05-01,2017,5,-7.01751771818182,-7.01130159724226,-5.81666666666667
Lagoon,2018-06-01,2016,6,-7.03074512727273,-6.99609006418663,-5.7
Lagoon,2018-06-01,2015,6,-7.03074512727273,-6.99609006418663,-5.7
Lagoon,2018-06-01,2013,6,-7.03074512727273,-6.99609006418663,-5.7
Lagoon,2018-06-01,2012,6,-7.03074512727273,-6.99609006418663,-5.7
Lagoon,2018-06-01,2017,6,-7.03074512727273,-6.99609006418663,-5.7
Lagoon,2018-07-01,2016,7,-6.86372704181818,-6.8935517186918,-5.35
Lagoon,2018-07-01,2015,7,-6.86372704181818,-6.8935517186918,-5.35
Lagoon,2018-07-01,2013,7,-6.86372704181818,-6.8935517186918,-5.35
Lagoon,2018-07-01,2012,7,-6.86372704181818,-6.8935517186918,-5.35
Lagoon,2018-07-01,2017,7,-6.86372704181818,-6.8935517186918,-5.35
Lagoon,2018-08-01,2016,8,-6.54327101090909,-6.66846296760896,-5.8003367003367
Lagoon,2018-08-01,2015,8,-6.54327101090909,-6.66846296760896,-5.8003367003367
Lagoon,2018-08-01,2013,8,-6.54327101090909,-6.66846296760896,-5.8003367003367
Lagoon,2018-08-01,2012,8,-6.54327101090909,-6.66846296760896,-5.8003367003367
Lagoon,2018-08-01,2017,8,-6.54327101090909,-6.66846296760896,-5.8003367003367
Lagoon,2018-09-01,2016,9,-6.31381955454546,-6.47938936776515,-5.98947811447811
Lagoon,2018-09-01,2015,9,-6.31381955454546,-6.47938936776515,-5.98947811447811
Lagoon,2018-09-01,2013,9,-6.31381955454546,-6.47938936776515,-5.98947811447811
Lagoon,2018-09-01,2012,9,-6.31381955454546,-6.47938936776515,-5.98947811447811
Lagoon,2018-09-01,2017,9,-6.31381955454546,-6.47938936776515,-5.98947811447811
Lagoon,2018-10-01,2016,10,-5.93886659818182,-6.13260328713473,-6.26268237934905
Lagoon,2018-10-01,2015,10,-5.93886659818182,-6.13260328713473,-6.26268237934905
Lagoon,2018-10-01,2013,10,-5.93886659818182,-6.13260328713473,-6.26268237934905
Lagoon,2018-10-01,2012,10,-5.93886659818182,-6.13260328713473,-6.26268237934905
Lagoon,2018-10-01,2017,10,-5.93886659818182,-6.13260328713473,-6.26268237934905
Lagoon,2018-11-01,2016,11,-5.03587547090909,-5.34107936979485,-6.80909090909091
Lagoon,2018-11-01,2015,11,-5.03587547090909,-5.34107936979485,-6.80909090909091
Lagoon,2018-11-01,2013,11,-5.03587547090909,-5.34107936979485,-6.80909090909091
Lagoon,2018-11-01,2012,11,-5.03587547090909,-5.34107936979485,-6.80909090909091
Lagoon,2018-11-01,2017,11,-5.03587547090909,-5.34107936979485,-6.80909090909091
Lagoon,2018-12-01,2016,12,-3.85987062,-4.32306508549841,-7.06127946127946
Lagoon,2018-12-01,2015,12,-3.85987062,-4.32306508549841,-7.06127946127946
Lagoon,2018-12-01,2013,12,-3.85987062,-4.32306508549841,-7.06127946127946
Lagoon,2018-12-01,2012,12,-3.85987062,-4.32306508549841,-7.06127946127946
Lagoon,2018-12-01,2017,12,-3.85987062,-4.32306508549841,-7.06127946127946
Lagoon,2019-01-01,2018,1,-7.21000801428571,-7.12140835437128,-5.91221532091097
Lagoon,2019-01-01,2016,1,-7.21000801428571,-7.12140835437128,-5.91221532091097
Lagoon,2019-01-01,2015,1,-7.21000801428571,-7.12140835437128,-5.91221532091097
Lagoon,2019-01-01,2013,1,-7.21000801428571,-7.12140835437128,-5.91221532091097
Lagoon,2019-01-01,2012,1,-7.21000801428571,-7.12140835437128,-5.91221532091097
Lagoon,2019-01-01,2017,1,-7.21000801428571,-7.12140835437128,-5.91221532091097
Lagoon,2019-02-01,2018,2,-7.47323345519481,-7.31591416319019,-6.36314699792961
Lagoon,2019-02-01,2016,2,-7.47323345519481,-7.31591416319019,-6.36314699792961
Lagoon,2019-02-01,2015,2,-7.47323345519481,-7.31591416319019,-6.36314699792961
Lagoon,2019-02-01,2013,2,-7.47323345519481,-7.31591416319019,-6.36314699792961
Lagoon,2019-02-01,2012,2,-7.47323345519481,-7.31591416319019,-6.36314699792961
Lagoon,2019-02-01,2017,2,-7.47323345519481,-7.31591416319019,-6.36314699792961
Lagoon,2019-03-01,2018,3,-7.35708420584416,-7.18696750418722,-6.05
Lagoon,2019-03-01,2016,3,-7.35708420584416,-7.18696750418722,-6.05
Lagoon,2019-03-01,2015,3,-7.35708420584416,-7.18696750418722,-6.05
Lagoon,2019-03-01,2013,3,-7.35708420584416,-7.18696750418722,-6.05
Lagoon,2019-03-01,2012,3,-7.35708420584416,-7.18696750418722,-6.05
Lagoon,2019-03-01,2017,3,-7.35708420584416,-7.18696750418722,-6.05
Lagoon,2019-04-01,2018,4,-7.3805786038961,-7.28741783058169,-5.93333333333333
Lagoon,2019-04-01,2016,4,-7.3805786038961,-7.28741783058169,-5.93333333333333
Lagoon,2019-04-01,2015,4,-7.3805786038961,-7.28741783058169,-5.93333333333333
Lagoon,2019-04-01,2013,4,-7.3805786038961,-7.28741783058169,-5.93333333333333
Lagoon,2019-04-01,2012,4,-7.3805786038961,-7.28741783058169,-5.93333333333333
Lagoon,2019-04-01,2017,4,-7.3805786038961,-7.28741783058169,-5.93333333333333
Lagoon,2019-05-01,2018,5,-7.41515883051948,-7.27958198885763,-5.81666666666667
Lagoon,2019-05-01,2016,5,-7.41515883051948,-7.27958198885763,-5.81666666666667
Lagoon,2019-05-01,2015,5,-7.41515883051948,-7.27958198885763,-5.81666666666667
Lagoon,2019-05-01,2013,5,-7.41515883051948,-7.27958198885763,-5.81666666666667
Lagoon,2019-05-01,2012,5,-7.41515883051948,-7.27958198885763,-5.81666666666667
Lagoon,2019-05-01,2017,5,-7.41515883051948,-7.27958198885763,-5.81666666666667
Lagoon,2019-06-01,2018,6,-7.25006816753247,-7.11913245880393,-5.7
Lagoon,2019-06-01,2016,6,-7.25006816753247,-7.11913245880393,-5.7
Lagoon,2019-06-01,2015,6,-7.25006816753247,-7.11913245880393,-5.7
Lagoon,2019-06-01,2013,6,-7.25006816753247,-7.11913245880393,-5.7
Lagoon,2019-06-01,2012,6,-7.25006816753247,-7.11913245880393,-5.7
Lagoon,2019-06-01,2017,6,-7.25006816753247,-7.11913245880393,-5.7
Lagoon,2019-07-01,2018,7,-7.10588940844156,-7.14749867630275,-5.35
Lagoon,2019-07-01,2016,7,-7.10588940844156,-7.14749867630275,-5.35
Lagoon,2019-07-01,2015,7,-7.10588940844156,-7.14749867630275,-5.35
Lagoon,2019-07-01,2013,7,-7.10588940844156,-7.14749867630275,-5.35
Lagoon,2019-07-01,2012,7,-7.10588940844156,-7.14749867630275,-5.35
Lagoon,2019-07-01,2017,7,-7.10588940844156,-7.14749867630275,-5.35
Lagoon,2019-08-01,2018,8,-6.69823325779221,-6.78079537967703,-5.8003367003367
Lagoon,2019-08-01,2016,8,-6.69823325779221,-6.78079537967703,-5.8003367003367
Lagoon,2019-08-01,2015,8,-6.69823325779221,-6.78079537967703,-5.8003367003367
Lagoon,2019-08-01,2013,8,-6.69823325779221,-6.78079537967703,-5.8003367003367
Lagoon,2019-08-01,2012,8,-6.69823325779221,-6.78079537967703,-5.8003367003367
Lagoon,2019-08-01,2017,8,-6.69823325779221,-6.78079537967703,-5.8003367003367
Lagoon,2019-09-01,2018,9,-6.5313159525974,-6.54861642936822,-5.98947811447811
Lagoon,2019-09-01,2016,9,-6.5313159525974,-6.54861642936822,-5.98947811447811
Lagoon,2019-09-01,2015,9,-6.5313159525974,-6.54861642936822,-5.98947811447811
Lagoon,2019-09-01,2013,9,-6.5313159525974,-6.54861642936822,-5.98947811447811
Lagoon,2019-09-01,2012,9,-6.5313159525974,-6.54861642936822,-5.98947811447811
Lagoon,2019-09-01,2017,9,-6.5313159525974,-6.54861642936822,-5.98947811447811
Lagoon,2019-10-01,2018,10,-5.94351508766234,-6.01351985849483,-6.26268237934905
Lagoon,2019-10-01,2016,10,-5.94351508766234,-6.01351985849483,-6.26268237934905
Lagoon,2019-10-01,2015,10,-5.94351508766234,-6.01351985849483,-6.26268237934905
Lagoon,2019-10-01,2013,10,-5.94351508766234,-6.01351985849483,-6.26268237934905
Lagoon,2019-10-01,2012,10,-5.94351508766234,-6.01351985849483,-6.26268237934905
Lagoon,2019-10-01,2017,10,-5.94351508766234,-6.01351985849483,-6.26268237934905
Lagoon,2019-11-01,2018,11,-5.2159446,-5.33425259056086,-6.80909090909091
Lagoon,2019-11-01,2016,11,-5.2159446,-5.33425259056086,-6.80909090909091
Lagoon,2019-11-01,2015,11,-5.2159446,-5.33425259056086,-6.80909090909091
Lagoon,2019-11-01,2013,11,-5.2159446,-5.33425259056086,-6.80909090909091
Lagoon,2019-11-01,2012,11,-5.2159446,-5.33425259056086,-6.80909090909091
Lagoon,2019-11-01,2017,11,-5.2159446,-5.33425259056086,-6.80909090909091
Lagoon,2019-12-01,2018,12,-4.07341139285714,-4.30068312509372,-7.06127946127946
Lagoon,2019-12-01,2016,12,-4.07341139285714,-4.30068312509372,-7.06127946127946
Lagoon,2019-12-01,2015,12,-4.07341139285714,-4.30068312509372,-7.06127946127946
Lagoon,2019-12-01,2013,12,-4.07341139285714,-4.30068312509372,-7.06127946127946
Lagoon,2019-12-01,2012,12,-4.07341139285714,-4.30068312509372,-7.06127946127946
Lagoon,2019-12-01,2017,12,-4.07341139285714,-4.30068312509372,-7.06127946127946
Lagoon,2020-01-01,2018,1,-5.95185885333333,-6.0678378944288,-5.91221532091097
Lagoon,2020-01-01,2016,1,-5.95185885333333,-6.0678378944288,-5.91221532091097
Lagoon,2020-01-01,2015,1,-5.95185885333333,-6.0678378944288,-5.91221532091097
Lagoon,2020-01-01,2013,1,-5.95185885333333,-6.0678378944288,-5.91221532091097
Lagoon,2020-01-01,2012,1,-5.95185885333333,-6.0678378944288,-5.91221532091097
Lagoon,2020-01-01,2019,1,-5.95185885333333,-6.0678378944288,-5.91221532091097
Lagoon,2020-01-01,2017,1,-5.95185885333333,-6.0678378944288,-5.91221532091097
Lagoon,2020-02-01,2018,2,-6.36825769151515,-6.41138161482872,-6.36314699792961
Lagoon,2020-02-01,2016,2,-6.36825769151515,-6.41138161482872,-6.36314699792961
Lagoon,2020-02-01,2015,2,-6.36825769151515,-6.41138161482872,-6.36314699792961
Lagoon,2020-02-01,2013,2,-6.36825769151515,-6.41138161482872,-6.36314699792961
Lagoon,2020-02-01,2012,2,-6.36825769151515,-6.41138161482872,-6.36314699792961
Lagoon,2020-02-01,2019,2,-6.36825769151515,-6.41138161482872,-6.36314699792961
Lagoon,2020-02-01,2017,2,-6.36825769151515,-6.41138161482872,-6.36314699792961
Lagoon,2020-03-01,2018,3,-6.59506366606061,-6.64822203885413,-6.05
Lagoon,2020-03-01,2016,3,-6.59506366606061,-6.64822203885413,-6.05
Lagoon,2020-03-01,2015,3,-6.59506366606061,-6.64822203885413,-6.05
Lagoon,2020-03-01,2013,3,-6.59506366606061,-6.64822203885413,-6.05
Lagoon,2020-03-01,2012,3,-6.59506366606061,-6.64822203885413,-6.05
Lagoon,2020-03-01,2019,3,-6.59506366606061,-6.64822203885413,-6.05
Lagoon,2020-03-01,2017,3,-6.59506366606061,-6.64822203885413,-6.05
Lagoon,2020-04-01,2018,4,-6.66919594545455,-6.75967542859457,-5.93333333333333
Lagoon,2020-04-01,2016,4,-6.66919594545455,-6.75967542859457,-5.93333333333333
Lagoon,2020-04-01,2015,4,-6.66919594545455,-6.75967542859457,-5.93333333333333
Lagoon,2020-04-01,2013,4,-6.66919594545455,-6.75967542859457,-5.93333333333333
Lagoon,2020-04-01,2012,4,-6.66919594545455,-6.75967542859457,-5.93333333333333
Lagoon,2020-04-01,2019,4,-6.66919594545455,-6.75967542859457,-5.93333333333333
Lagoon,2020-04-01,2017,4,-6.66919594545455,-6.75967542859457,-5.93333333333333
Lagoon,2020-05-01,2018,5,-6.43698143030303,-6.60759247412271,-5.81666666666667
Lagoon,2020-05-01,2016,5,-6.43698143030303,-6.60759247412271,-5.81666666666667
Lagoon,2020-05-01,2015,5,-6.43698143030303,-6.60759247412271,-5.81666666666667
Lagoon,2020-05-01,2013,5,-6.43698143030303,-6.60759247412271,-5.81666666666667
Lagoon,2020-05-01,2012,5,-6.43698143030303,-6.60759247412271,-5.81666666666667
Lagoon,2020-05-01,2019,5,-6.43698143030303,-6.60759247412271,-5.81666666666667
Lagoon,2020-05-01,2017,5,-6.43698143030303,-6.60759247412271,-5.81666666666667
Lagoon,2020-06-01,2018,6,-6.52404717636364,-6.68734443483668,-5.7
Lagoon,2020-06-01,2016,6,-6.52404717636364,-6.68734443483668,-5.7
Lagoon,2020-06-01,2015,6,-6.52404717636364,-6.68734443483668,-5.7
Lagoon,2020-06-01,2013,6,-6.52404717636364,-6.68734443483668,-5.7
Lagoon,2020-06-01,2012,6,-6.52404717636364,-6.68734443483668,-5.7
Lagoon,2020-06-01,2019,6,-6.52404717636364,-6.68734443483668,-5.7
Lagoon,2020-06-01,2017,6,-6.52404717636364,-6.68734443483668,-5.7
Lagoon,2020-07-01,2018,7,-6.51640467333333,-6.6791471297086,-5.35
Lagoon,2020-07-01,2016,7,-6.51640467333333,-6.6791471297086,-5.35
Lagoon,2020-07-01,2015,7,-6.51640467333333,-6.6791471297086,-5.35
Lagoon,2020-07-01,2013,7,-6.51640467333333,-6.6791471297086,-5.35
Lagoon,2020-07-01,2012,7,-6.51640467333333,-6.6791471297086,-5.35
Lagoon,2020-07-01,2019,7,-6.51640467333333,-6.6791471297086,-5.35
Lagoon,2020-07-01,2017,7,-6.51640467333333,-6.6791471297086,-5.35
Lagoon,2020-08-01,2018,8,-6.14386204484848,-6.35397606495688,-5.8003367003367
Lagoon,2020-08-01,2016,8,-6.14386204484848,-6.35397606495688,-5.8003367003367
Lagoon,2020-08-01,2015,8,-6.14386204484848,-6.35397606495688,-5.8003367003367
Lagoon,2020-08-01,2013,8,-6.14386204484848,-6.35397606495688,-5.8003367003367
Lagoon,2020-08-01,2012,8,-6.14386204484848,-6.35397606495688,-5.8003367003367
Lagoon,2020-08-01,2019,8,-6.14386204484848,-6.35397606495688,-5.8003367003367
Lagoon,2020-08-01,2017,8,-6.14386204484848,-6.35397606495688,-5.8003367003367
Lagoon,2020-09-01,2018,9,-5.77020243515152,-5.9915458631043,-5.98947811447811
Lagoon,2020-09-01,2016,9,-5.77020243515152,-5.9915458631043,-5.98947811447811
Lagoon,2020-09-01,2015,9,-5.77020243515152,-5.9915458631043,-5.98947811447811
Lagoon,2020-09-01,2013,9,-5.77020243515152,-5.9915458631043,-5.98947811447811
Lagoon,2020-09-01,2012,9,-5.77020243515152,-5.9915458631043,-5.98947811447811
Lagoon,2020-09-01,2019,9,-5.77020243515152,-5.9915458631043,-5.98947811447811
Lagoon,2020-09-01,2017,9,-5.77020243515152,-5.9915458631043,-5.98947811447811
Lagoon,2020-10-01,2018,10,-5.35997638787879,-5.61753132198253,-6.26268237934905
Lagoon,2020-10-01,2016,10,-5.35997638787879,-5.61753132198253,-6.26268237934905
Lagoon,2020-10-01,2015,10,-5.35997638787879,-5.61753132198253,-6.26268237934905
Lagoon,2020-10-01,2013,10,-5.35997638787879,-5.61753132198253,-6.26268237934905
Lagoon,2020-10-01,2012,10,-5.35997638787879,-5.61753132198253,-6.26268237934905
Lagoon,2020-10-01,2019,10,-5.35997638787879,-5.61753132198253,-6.26268237934905
Lagoon,2020-10-01,2017,10,-5.35997638787879,-5.61753132198253,-6.26268237934905
Lagoon,2020-11-01,2018,11,-4.89525341515152,-5.1334649607309,-6.80909090909091
Lagoon,2020-11-01,2016,11,-4.89525341515152,-5.1334649607309,-6.80909090909091
Lagoon,2020-11-01,2015,11,-4.89525341515152,-5.1334649607309,-6.80909090909091
Lagoon,2020-11-01,2013,11,-4.89525341515152,-5.1334649607309,-6.80909090909091
Lagoon,2020-11-01,2012,11,-4.89525341515152,-5.1334649607309,-6.80909090909091
Lagoon,2020-11-01,2019,11,-4.89525341515152,-5.1334649607309,-6.80909090909091
Lagoon,2020-11-01,2017,11,-4.89525341515152,-5.1334649607309,-6.80909090909091
Lagoon,2020-12-01,2018,12,-4.38496936666667,-4.66502045890809,-7.06127946127946
Lagoon,2020-12-01,2016,12,-4.38496936666667,-4.66502045890809,-7.06127946127946
Lagoon,2020-12-01,2015,12,-4.38496936666667,-4.66502045890809,-7.06127946127946
Lagoon,2020-12-01,2013,12,-4.38496936666667,-4.66502045890809,-7.06127946127946
Lagoon,2020-12-01,2012,12,-4.38496936666667,-4.66502045890809,-7.06127946127946
Lagoon,2020-12-01,2019,12,-4.38496936666667,-4.66502045890809,-7.06127946127946
Lagoon,2020-12-01,2017,12,-4.38496936666667,-4.66502045890809,-7.06127946127946
Lagoon,2021-01-01,2018,1,-6.55040121428571,-6.37277410785738,-5.91221532091097
Lagoon,2021-01-01,2013,1,-6.55040121428571,-6.37277410785738,-5.91221532091097
Lagoon,2021-01-01,2012,1,-6.55040121428571,-6.37277410785738,-5.91221532091097
Lagoon,2021-01-01,2020,1,-6.55040121428571,-6.37277410785738,-5.91221532091097
Lagoon,2021-01-01,2019,1,-6.55040121428571,-6.37277410785738,-5.91221532091097
Lagoon,2021-02-01,2018,2,-6.65571658571429,-6.58331516561883,-6.36314699792961
Lagoon,2021-02-01,2013,2,-6.65571658571429,-6.58331516561883,-6.36314699792961
Lagoon,2021-02-01,2012,2,-6.65571658571429,-6.58331516561883,-6.36314699792961
Lagoon,2021-02-01,2020,2,-6.65571658571429,-6.58331516561883,-6.36314699792961
Lagoon,2021-02-01,2019,2,-6.65571658571429,-6.58331516561883,-6.36314699792961
Lagoon,2021-03-01,2018,3,-6.77060608181818,-6.744958931913,-6.05
Lagoon,2021-03-01,2013,3,-6.77060608181818,-6.744958931913,-6.05
Lagoon,2021-03-01,2012,3,-6.77060608181818,-6.744958931913,-6.05
Lagoon,2021-03-01,2020,3,-6.77060608181818,-6.744958931913,-6.05
Lagoon,2021-03-01,2019,3,-6.77060608181818,-6.744958931913,-6.05
Lagoon,2021-04-01,2018,4,-6.61641228441559,-6.65802726795773,-5.93333333333333
Lagoon,2021-04-01,2013,4,-6.61641228441559,-6.65802726795773,-5.93333333333333
Lagoon,2021-04-01,2012,4,-6.61641228441559,-6.65802726795773,-5.93333333333333
Lagoon,2021-04-01,2020,4,-6.61641228441559,-6.65802726795773,-5.93333333333333
Lagoon,2021-04-01,2019,4,-6.61641228441559,-6.65802726795773,-5.93333333333333
Lagoon,2021-05-01,2018,5,-6.61162522207792,-6.67363375525807,-5.81666666666667
Lagoon,2021-05-01,2013,5,-6.61162522207792,-6.67363375525807,-5.81666666666667
Lagoon,2021-05-01,2012,5,-6.61162522207792,-6.67363375525807,-5.81666666666667
Lagoon,2021-05-01,2020,5,-6.61162522207792,-6.67363375525807,-5.81666666666667
Lagoon,2021-05-01,2019,5,-6.61162522207792,-6.67363375525807,-5.81666666666667
Lagoon,2021-06-01,2018,6,-6.64097747272727,-6.68657057021225,-5.7
Lagoon,2021-06-01,2013,6,-6.64097747272727,-6.68657057021225,-5.7
Lagoon,2021-06-01,2012,6,-6.64097747272727,-6.68657057021225,-5.7
Lagoon,2021-06-01,2020,6,-6.64097747272727,-6.68657057021225,-5.7
Lagoon,2021-06-01,2019,6,-6.64097747272727,-6.68657057021225,-5.7
Lagoon,2021-07-01,2018,7,-6.30714286233766,-6.43322417899372,-5.35
Lagoon,2021-07-01,2013,7,-6.30714286233766,-6.43322417899372,-5.35
Lagoon,2021-07-01,2012,7,-6.30714286233766,-6.43322417899372,-5.35
Lagoon,2021-07-01,2020,7,-6.30714286233766,-6.43322417899372,-5.35
Lagoon,2021-07-01,2019,7,-6.30714286233766,-6.43322417899372,-5.35
Lagoon,2021-08-01,2018,8,-6.30424542987013,-6.43982620826901,-5.8003367003367
Lagoon,2021-08-01,2013,8,-6.30424542987013,-6.43982620826901,-5.8003367003367
Lagoon,2021-08-01,2012,8,-6.30424542987013,-6.43982620826901,-5.8003367003367
Lagoon,2021-08-01,2020,8,-6.30424542987013,-6.43982620826901,-5.8003367003367
Lagoon,2021-08-01,2019,8,-6.30424542987013,-6.43982620826901,-5.8003367003367
Lagoon,2021-09-01,2018,9,-6.2150549,-6.41502854000812,-5.98947811447811
Lagoon,2021-09-01,2013,9,-6.2150549,-6.41502854000812,-5.98947811447811
Lagoon,2021-09-01,2012,9,-6.2150549,-6.41502854000812,-5.98947811447811
Lagoon,2021-09-01,2020,9,-6.2150549,-6.41502854000812,-5.98947811447811
Lagoon,2021-09-01,2019,9,-6.2150549,-6.41502854000812,-5.98947811447811
Lagoon,2021-10-01,2018,10,-5.9541600025974,-6.19891028718628,-6.26268237934905
Lagoon,2021-10-01,2013,10,-5.9541600025974,-6.19891028718628,-6.26268237934905
Lagoon,2021-10-01,2012,10,-5.9541600025974,-6.19891028718628,-6.26268237934905
Lagoon,2021-10-01,2020,10,-5.9541600025974,-6.19891028718628,-6.26268237934905
Lagoon,2021-10-01,2019,10,-5.9541600025974,-6.19891028718628,-6.26268237934905
Lagoon,2021-11-01,2018,11,-5.6121369961039,-5.8765949486165,-6.80909090909091
Lagoon,2021-11-01,2013,11,-5.6121369961039,-5.8765949486165,-6.80909090909091
Lagoon,2021-11-01,2012,11,-5.6121369961039,-5.8765949486165,-6.80909090909091
Lagoon,2021-11-01,2020,11,-5.6121369961039,-5.8765949486165,-6.80909090909091
Lagoon,2021-11-01,2019,11,-5.6121369961039,-5.8765949486165,-6.80909090909091
Lagoon,2021-12-01,2018,12,-5.00669958571429,-5.29068230436014,-7.06127946127946
Lagoon,2021-12-01,2013,12,-5.00669958571429,-5.29068230436014,-7.06127946127946
Lagoon,2021-12-01,2012,12,-5.00669958571429,-5.29068230436014,-7.06127946127946
Lagoon,2021-12-01,2020,12,-5.00669958571429,-5.29068230436014,-7.06127946127946
Lagoon,2021-12-01,2019,12,-5.00669958571429,-5.29068230436014,-7.06127946127946
Lagoon,2008-01-01,2007,1,-6.8455614,-6.67931421434781,-4.78840579710145
Lagoon,2008-02-01,2007,2,-7.03250878181818,-6.75999565589978,-5.1536231884058
Lagoon,2008-03-01,2007,3,-6.54265373181818,-6.26009815446649,-4.9
Lagoon,2008-04-01,2007,4,-6.02943025909091,-5.61360214897313,-4.715
Lagoon,2008-05-01,2007,5,-5.6912495,-5.33655631334863,-4.53
Lagoon,2008-06-01,2007,6,-5.71329518181818,-5.34327825453354,-4.345
Lagoon,2008-07-01,2007,7,-5.28031799090909,-4.96539451232421,-4.16
Lagoon,2008-08-01,2007,8,-4.76356720909091,-4.31889205720659,-4.51016835016835
Lagoon,2008-09-01,2007,9,-4.93993266363636,-4.55487206408512,-4.65723905723906
Lagoon,2008-10-01,2007,10,-4.963742,-4.66154162721506,-4.86967452300786
Lagoon,2008-11-01,2007,11,-4.21903886818182,-4.01946354689643,-5.29454545454546
Lagoon,2008-12-01,2007,12,-3.7900299,-3.71664538278074,-5.49063973063973
Lagoon,2009-01-01,2008,1,-6.24738856666667,-6.04461246404796,-4.78840579710145
Lagoon,2009-01-01,2007,1,-6.24738856666667,-6.04461246404796,-4.78840579710145
Lagoon,2009-02-01,2008,2,-6.54191887575758,-6.22338118158382,-5.1536231884058
Lagoon,2009-02-01,2007,2,-6.54191887575758,-6.22338118158382,-5.1536231884058
Lagoon,2009-03-01,2008,3,-5.99783144848485,-5.75787293604408,-4.9
Lagoon,2009-03-01,2007,3,-5.99783144848485,-5.75787293604408,-4.9
Lagoon,2009-04-01,2008,4,-5.82058416666667,-5.5986567224036,-4.715
Lagoon,2009-04-01,2007,4,-5.82058416666667,-5.5986567224036,-4.715
Lagoon,2009-05-01,2008,5,-5.81793868484848,-5.56992487271887,-4.53
Lagoon,2009-05-01,2007,5,-5.81793868484848,-5.56992487271887,-4.53
Lagoon,2009-06-01,2008,6,-5.83704494242424,-5.61341041478341,-4.345
Lagoon,2009-06-01,2007,6,-5.83704494242424,-5.61341041478341,-4.345
Lagoon,2009-07-01,2008,7,-5.36556129393939,-5.24643227683144,-4.16
Lagoon,2009-07-01,2007,7,-5.36556129393939,-5.24643227683144,-4.16
Lagoon,2009-08-01,2008,8,-5.11247686666667,-5.04994833280291,-4.51016835016835
Lagoon,2009-08-01,2007,8,-5.11247686666667,-5.04994833280291,-4.51016835016835
Lagoon,2009-09-01,2008,9,-5.17420477575758,-5.05560922220517,-4.65723905723906
Lagoon,2009-09-01,2007,9,-5.17420477575758,-5.05560922220517,-4.65723905723906
Lagoon,2009-10-01,2008,10,-5.50106875151515,-5.43411247014031,-4.86967452300786
Lagoon,2009-10-01,2007,10,-5.50106875151515,-5.43411247014031,-4.86967452300786
Lagoon,2009-11-01,2008,11,-4.67920573333333,-4.58080177535863,-5.29454545454546
Lagoon,2009-11-01,2007,11,-4.67920573333333,-4.58080177535863,-5.29454545454546
Lagoon,2009-12-01,2008,12,-3.6154281,-3.55377978100291,-5.49063973063973
Lagoon,2009-12-01,2007,12,-3.6154281,-3.55377978100291,-5.49063973063973
Lagoon,2010-01-01,2008,1,-5.0898433,-4.98066337820311,-4.78840579710145
Lagoon,2010-01-01,2007,1,-5.0898433,-4.98066337820311,-4.78840579710145
Lagoon,2010-02-01,2008,2,-5.23828422424243,-5.15705779275653,-5.1536231884058
Lagoon,2010-02-01,2007,2,-5.23828422424243,-5.15705779275653,-5.1536231884058
